UserId,Latitude,Longitude,SensorId,Timestamp,Units,SensorType,Radiation
MySensor,0.201435,-119.855,M_6,2020-04-07 18:00:00,cpm,mobile,18.8097
NeutronsAreFreeOfCharge,0.055714,-119.753,M_48,2020-04-07 18:00:00,cpm,mobile,41.6667
CitizenScientist,0.114594,-119.879,M_43,2020-04-07 18:00:00,cpm,mobile,32.7792
GermanWrinkler43,0.126784,-119.78,M_32,2020-04-07 18:00:00,cpm,mobile,30.3403
MySensor,0.187861,-119.967,M_1,2020-04-07 18:00:00,cpm,mobile,25.1988
RichardFox,0.201728,-119.887,M_11,2020-04-07 19:00:00,cpm,mobile,10.5663
CitizenScientist,0.0446164,-119.825,M_25,2020-04-07 19:00:00,cpm,mobile,28.4347
HSS,0.139951,-119.864,M_10,2020-04-07 19:00:00,cpm,mobile,10.4847
CitizenScientist,0.0477165,-119.748,M_21,2020-04-07 19:00:00,cpm,mobile,34.3806
,0.04147,-119.829,S_11,2020-04-07 19:00:00,cpm,static,14.5585
MySensor,0.161283,-119.861,M_49,2020-04-07 19:00:00,cpm,mobile,41.9333
CitizenScientist,0.149828,-119.914,M_20,2020-04-07 19:00:00,cpm,mobile,36.15
ASWillhiem,0.13761,-119.862,M_4,2020-04-07 19:00:00,cpm,mobile,15.0292
AlwaysGlowing,0.121768,-119.819,M_42,2020-04-07 19:00:00,cpm,mobile,35.2083
HSS,0.137649,-119.862,M_13,2020-04-07 19:00:00,cpm,mobile,16.3861
CitizenScientist,0.140044,-119.83,M_15,2020-04-07 19:00:00,cpm,mobile,15.4681
AS-1,0.04756,-119.749,M_28,2020-04-07 19:00:00,cpm,mobile,13.5431
,0.16849,-119.79,S_15,2020-04-07 19:00:00,cpm,static,14.6145
MySensor,0.180852,-119.876,M_9,2020-04-07 19:00:00,cpm,mobile,10.5267
MySensor,0.185014,-119.904,M_50,2020-04-07 19:00:00,cpm,mobile,36.6889
XrayLady,0.04669,-119.738,M_23,2020-04-07 19:00:00,cpm,mobile,13.0806
,0.18299,-119.856,S_9,2020-04-07 19:00:00,cpm,static,14.5603
CitizenScientist,0.125534,-119.861,M_43,2020-04-07 19:00:00,cpm,mobile,33.0792
MutantX,0.11671,-119.891,M_40,2020-04-07 19:00:00,cpm,mobile,36.8778
CitizenScientist,0.055563,-119.862,M_26,2020-04-07 19:00:00,cpm,mobile,33.4875
CitizenScientist,0.0984415,-119.811,M_34,2020-04-07 19:00:00,cpm,mobile,30.6514
CitizenScientist,0.121424,-119.892,M_41,2020-04-07 19:00:00,cpm,mobile,33.1517
,0.1218,-119.904,S_6,2020-04-07 19:00:00,cpm,static,14.6158
MySensor,0.203721,-119.818,M_8,2020-04-07 19:00:00,cpm,mobile,10.2548
GermanWrinkler43,0.13732,-119.86,M_32,2020-04-07 19:00:00,cpm,mobile,30.2939
CitizenScientist,0.102612,-119.905,M_16,2020-04-07 19:00:00,cpm,mobile,15.7683
CitizenScientist,0.125602,-119.88,M_39,2020-04-07 19:00:00,cpm,mobile,41.5417
Bob,0.153371,-119.897,M_37,2020-04-07 19:00:00,cpm,mobile,8.30972
Ckimball,0.139059,-119.862,M_46,2020-04-07 19:00:00,cpm,mobile,38.85
CitizenScientist,0.062453,-119.831,M_45,2020-04-07 19:00:00,cpm,mobile,39.3917
CitizenScientist,0.028027,-119.841,M_24,2020-04-07 19:00:00,cpm,mobile,24.9556
AS-3,0.138802,-119.842,M_14,2020-04-07 19:00:00,cpm,mobile,15.5
,0.15109,-119.91,S_4,2020-04-07 19:00:00,cpm,static,14.5694
,0.20764,-119.816,S_12,2020-04-07 19:00:00,cpm,static,14.7063
CitizenScientist,0.19098,-119.869,M_5,2020-04-07 19:00:00,cpm,mobile,14.8259
CitizenScientist,0.19041,-119.842,M_12,2020-04-07 19:00:00,cpm,mobile,17.2908
TestUnit,0.173895,-119.967,M_2,2020-04-07 19:00:00,cpm,mobile,32.5174
,0.15689,-119.959,S_1,2020-04-07 19:00:00,cpm,static,14.6932
NeutronsAreFreeOfCharge,0.0557009,-119.753,M_48,2020-04-07 19:00:00,cpm,mobile,41.9569
HSS,0.101061,-119.823,M_22,2020-04-07 19:00:00,cpm,mobile,20.2639
CitizenScientist,0.01715,-119.806,M_27,2020-04-07 19:00:00,cpm,mobile,25.0906
,0.1218,-119.793,S_14,2020-04-07 19:00:00,cpm,static,14.5332
HiMarkHS,0.117578,-119.925,M_17,2020-04-07 19:00:00,cpm,mobile,32.0245
CitizenScientist,0.12412,-119.807,M_33,2020-04-07 19:00:00,cpm,mobile,30.3833
AS-2,0.061945,-119.749,M_29,2020-04-07 19:00:00,cpm,mobile,14.8055
RadCurieous,0.137329,-119.863,M_31,2020-04-07 19:00:00,cpm,mobile,15.9625
PeterLovesCrystals54,0.082907,-119.732,M_30,2020-04-07 19:00:00,cpm,mobile,16.0069
ProfessorSievert,0.160323,-119.891,M_38,2020-04-07 19:00:00,cpm,mobile,41.2639
CitizenScientist,0.155885,-119.896,M_19,2020-04-07 19:00:00,cpm,mobile,23.0306
HiMarkHS,0.083352,-119.789,M_35,2020-04-07 19:00:00,cpm,mobile,30.425
MySensor,0.180638,-119.849,M_7,2020-04-07 19:00:00,cpm,mobile,11.5909
MySensor,0.201435,-119.855,M_6,2020-04-07 19:00:00,cpm,mobile,18.7069
TaxiDriver,0.166262,-119.89,M_44,2020-04-07 19:00:00,cpm,mobile,40.0333
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 19:00:00,cpm,mobile,41.4167
,0.15979,-119.807,S_13,2020-04-07 19:00:00,cpm,static,14.8071
UncleG,0.173963,-119.875,M_47,2020-04-07 19:00:00,cpm,mobile,38.3875
MySensor,0.187861,-119.967,M_1,2020-04-07 19:00:00,cpm,mobile,24.1622
CitizenScientist,0.192703,-119.908,M_3,2020-04-07 19:00:00,cpm,mobile,21.2056
CitizenScientist,0.028027,-119.841,M_24,2020-04-07 20:00:00,cpm,mobile,24.5903
,0.15109,-119.91,S_4,2020-04-07 20:00:00,cpm,static,14.7239
,0.20764,-119.816,S_12,2020-04-07 20:00:00,cpm,static,14.6288
CitizenScientist,0.125602,-119.88,M_39,2020-04-07 20:00:00,cpm,mobile,42.3731
AS-3,0.138802,-119.842,M_14,2020-04-07 20:00:00,cpm,mobile,15.3806
NeutronsAreFreeOfCharge,0.0611391,-119.774,M_48,2020-04-07 20:00:00,cpm,mobile,41.575
CitizenScientist,0.19098,-119.869,M_5,2020-04-07 20:00:00,cpm,mobile,15.0643
Ckimball,0.150034,-119.862,M_46,2020-04-07 20:00:00,cpm,mobile,38.6844
CitizenScientist,0.062453,-119.831,M_45,2020-04-07 20:00:00,cpm,mobile,39.2833
,0.1218,-119.793,S_14,2020-04-07 20:00:00,cpm,static,14.5454
HiMarkHS,0.117578,-119.925,M_17,2020-04-07 20:00:00,cpm,mobile,32.7994
CitizenScientist,0.01715,-119.806,M_27,2020-04-07 20:00:00,cpm,mobile,25.3014
,0.18299,-119.856,S_9,2020-04-07 20:00:00,cpm,static,14.5484
Bob,0.153371,-119.897,M_37,2020-04-07 20:00:00,cpm,mobile,8.23194
MySensor,0.198116,-119.826,M_8,2020-04-07 20:00:00,cpm,mobile,10.3211
GermanWrinkler43,0.136937,-119.845,M_32,2020-04-07 20:00:00,cpm,mobile,29.9292
CitizenScientist,0.125534,-119.861,M_43,2020-04-07 20:00:00,cpm,mobile,32.6819
MySensor,0.187861,-119.967,M_1,2020-04-07 20:00:00,cpm,mobile,24.1012
CitizenScientist,0.095528,-119.9,M_16,2020-04-07 20:00:00,cpm,mobile,15.6414
MutantX,0.11671,-119.891,M_40,2020-04-07 20:00:00,cpm,mobile,38.7708
CitizenScientist,0.055563,-119.862,M_26,2020-04-07 20:00:00,cpm,mobile,33.4347
CitizenScientist,0.034545,-119.821,M_25,2020-04-07 20:00:00,cpm,mobile,28.5139
CitizenScientist,0.083276,-119.806,M_34,2020-04-07 20:00:00,cpm,mobile,30.2514
CitizenScientist,0.140044,-119.83,M_15,2020-04-07 20:00:00,cpm,mobile,15.5014
ASWillhiem,0.147636,-119.878,M_4,2020-04-07 20:00:00,cpm,mobile,14.7264
CitizenScientist,0.121941,-119.883,M_41,2020-04-07 20:00:00,cpm,mobile,38.6333
AS-1,0.0458734,-119.758,M_28,2020-04-07 20:00:00,cpm,mobile,13.8389
HSS,0.139667,-119.855,M_13,2020-04-07 20:00:00,cpm,mobile,16.0153
MySensor,0.201435,-119.855,M_6,2020-04-07 20:00:00,cpm,mobile,18.7417
TaxiDriver,0.166262,-119.89,M_44,2020-04-07 20:00:00,cpm,mobile,40.3194
HSS,0.156987,-119.864,M_10,2020-04-07 20:00:00,cpm,mobile,10.8863
,0.04147,-119.829,S_11,2020-04-07 20:00:00,cpm,static,14.6079
,0.15689,-119.959,S_1,2020-04-07 20:00:00,cpm,static,14.6793
RichardFox,0.201728,-119.887,M_11,2020-04-07 20:00:00,cpm,mobile,10.5568
MySensor,0.186048,-119.904,M_50,2020-04-07 20:00:00,cpm,mobile,37.0389
CitizenScientist,0.047735,-119.748,M_21,2020-04-07 20:00:00,cpm,mobile,34.4528
AlwaysGlowing,0.121768,-119.819,M_42,2020-04-07 20:00:00,cpm,mobile,34.3111
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 20:00:00,cpm,mobile,40.9292
XrayLady,0.04669,-119.738,M_23,2020-04-07 20:00:00,cpm,mobile,12.5764
MySensor,0.161283,-119.861,M_49,2020-04-07 20:00:00,cpm,mobile,41.6528
MySensor,0.180852,-119.876,M_9,2020-04-07 20:00:00,cpm,mobile,10.4489
,0.16849,-119.79,S_15,2020-04-07 20:00:00,cpm,static,14.588
TestUnit,0.173895,-119.967,M_2,2020-04-07 20:00:00,cpm,mobile,32.5722
CitizenScientist,0.149828,-119.914,M_20,2020-04-07 20:00:00,cpm,mobile,35.0345
CitizenScientist,0.149727,-119.905,M_19,2020-04-07 20:00:00,cpm,mobile,22.8139
,0.15979,-119.807,S_13,2020-04-07 20:00:00,cpm,static,14.546
CitizenScientist,0.192703,-119.908,M_3,2020-04-07 20:00:00,cpm,mobile,21.4486
CitizenScientist,0.19041,-119.842,M_12,2020-04-07 20:00:00,cpm,mobile,17.5572
MySensor,0.180638,-119.849,M_7,2020-04-07 20:00:00,cpm,mobile,11.7036
PeterLovesCrystals54,0.082907,-119.732,M_30,2020-04-07 20:00:00,cpm,mobile,15.7847
AS-2,0.061945,-119.749,M_29,2020-04-07 20:00:00,cpm,mobile,13.9514
HiMarkHS,0.083352,-119.789,M_35,2020-04-07 20:00:00,cpm,mobile,30.9083
HSS,0.127061,-119.849,M_22,2020-04-07 20:00:00,cpm,mobile,20.2389
RadCurieous,0.1366,-119.84,M_31,2020-04-07 20:00:00,cpm,mobile,15.9847
,0.1218,-119.904,S_6,2020-04-07 20:00:00,cpm,static,14.631
UncleG,0.173963,-119.875,M_47,2020-04-07 20:00:00,cpm,mobile,39.0084
ProfessorSievert,0.160323,-119.891,M_38,2020-04-07 20:00:00,cpm,mobile,41.1528
CitizenScientist,0.109121,-119.809,M_33,2020-04-07 20:00:00,cpm,mobile,30.6986
NeutronsAreFreeOfCharge,0.06166,-119.775,M_48,2020-04-07 21:00:00,cpm,mobile,43.0194
GermanWrinkler43,0.134533,-119.779,M_32,2020-04-07 21:00:00,cpm,mobile,29.9569
MySensor,0.187861,-119.967,M_1,2020-04-07 21:00:00,cpm,mobile,23.5538
,0.15109,-119.91,S_4,2020-04-07 21:00:00,cpm,static,14.671
MySensor,0.201435,-119.855,M_6,2020-04-07 21:00:00,cpm,mobile,18.8083
Ckimball,0.173601,-119.86,M_46,2020-04-07 21:00:00,cpm,mobile,39.4328
CitizenScientist,0.19098,-119.869,M_5,2020-04-07 21:00:00,cpm,mobile,15.1865
CitizenScientist,0.125602,-119.88,M_39,2020-04-07 21:00:00,cpm,mobile,41.0944
MutantX,0.11671,-119.891,M_40,2020-04-07 21:00:00,cpm,mobile,35.2389
,0.1218,-119.793,S_14,2020-04-07 21:00:00,cpm,static,14.6953
,0.18299,-119.856,S_9,2020-04-07 21:00:00,cpm,static,14.6564
CitizenScientist,0.01715,-119.806,M_27,2020-04-07 21:00:00,cpm,mobile,26.3703
AS-3,0.138802,-119.842,M_14,2020-04-07 21:00:00,cpm,mobile,15.7375
HiMarkHS,0.117578,-119.925,M_17,2020-04-07 21:00:00,cpm,mobile,32.5899
CitizenScientist,0.062453,-119.831,M_45,2020-04-07 21:00:00,cpm,mobile,38.5431
,0.20764,-119.816,S_12,2020-04-07 21:00:00,cpm,static,14.6177
CitizenScientist,0.121941,-119.883,M_41,2020-04-07 21:00:00,cpm,mobile,39.1375
AS-2,0.061945,-119.749,M_29,2020-04-07 21:00:00,cpm,mobile,13.7944
ProfessorSievert,0.160323,-119.891,M_38,2020-04-07 21:00:00,cpm,mobile,41.4069
CitizenScientist,0.028027,-119.841,M_24,2020-04-07 21:00:00,cpm,mobile,24.6333
RadCurieous,0.0923691,-119.741,M_31,2020-04-07 21:00:00,cpm,mobile,16.0569
CitizenScientist,0.149727,-119.905,M_19,2020-04-07 21:00:00,cpm,mobile,22.6472
CitizenScientist,0.097294,-119.809,M_33,2020-04-07 21:00:00,cpm,mobile,29.7986
PeterLovesCrystals54,0.082907,-119.732,M_30,2020-04-07 21:00:00,cpm,mobile,15.6944
HSS,0.0529662,-119.773,M_22,2020-04-07 21:00:00,cpm,mobile,20.0722
CitizenScientist,0.19041,-119.842,M_12,2020-04-07 21:00:00,cpm,mobile,17.591
CitizenScientist,0.192703,-119.908,M_3,2020-04-07 21:00:00,cpm,mobile,21.1556
UncleG,0.173963,-119.875,M_47,2020-04-07 21:00:00,cpm,mobile,38.2941
,0.15979,-119.807,S_13,2020-04-07 21:00:00,cpm,static,14.6039
AlwaysGlowing,0.121768,-119.819,M_42,2020-04-07 21:00:00,cpm,mobile,34.9278
MySensor,0.180852,-119.876,M_9,2020-04-07 21:00:00,cpm,mobile,10.1926
CitizenScientist,0.149828,-119.914,M_20,2020-04-07 21:00:00,cpm,mobile,35.2219
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 21:00:00,cpm,mobile,41.2139
,0.04147,-119.829,S_11,2020-04-07 21:00:00,cpm,static,14.6809
MySensor,0.161283,-119.861,M_49,2020-04-07 21:00:00,cpm,mobile,41.95
HSS,0.145258,-119.842,M_13,2020-04-07 21:00:00,cpm,mobile,16.3444
RichardFox,0.201728,-119.887,M_11,2020-04-07 21:00:00,cpm,mobile,10.6593
,0.16849,-119.79,S_15,2020-04-07 21:00:00,cpm,static,14.6873
MySensor,0.180638,-119.849,M_7,2020-04-07 21:00:00,cpm,mobile,11.6252
TaxiDriver,0.166262,-119.89,M_44,2020-04-07 21:00:00,cpm,mobile,39.5097
XrayLady,0.04669,-119.738,M_23,2020-04-07 21:00:00,cpm,mobile,13.8569
HiMarkHS,0.083352,-119.789,M_35,2020-04-07 21:00:00,cpm,mobile,30.9306
CitizenScientist,0.047735,-119.748,M_21,2020-04-07 21:00:00,cpm,mobile,33.7
HSS,0.219689,-119.871,M_10,2020-04-07 21:00:00,cpm,mobile,11.0051
MySensor,0.186048,-119.904,M_50,2020-04-07 21:00:00,cpm,mobile,36.6264
CitizenScientist,0.095528,-119.9,M_16,2020-04-07 21:00:00,cpm,mobile,15.8904
TestUnit,0.173895,-119.967,M_2,2020-04-07 21:00:00,cpm,mobile,32.9769
,0.1218,-119.904,S_6,2020-04-07 21:00:00,cpm,static,14.6301
CitizenScientist,0.125534,-119.861,M_43,2020-04-07 21:00:00,cpm,mobile,32.7972
CitizenScientist,0.083276,-119.806,M_34,2020-04-07 21:00:00,cpm,mobile,30.1389
CitizenScientist,0.034545,-119.821,M_25,2020-04-07 21:00:00,cpm,mobile,28.375
CitizenScientist,0.055563,-119.862,M_26,2020-04-07 21:00:00,cpm,mobile,33.7514
,0.15689,-119.959,S_1,2020-04-07 21:00:00,cpm,static,14.5854
AS-1,0.044315,-119.771,M_28,2020-04-07 21:00:00,cpm,mobile,13.7653
MySensor,0.198116,-119.826,M_8,2020-04-07 21:00:00,cpm,mobile,9.98995
CitizenScientist,0.140044,-119.83,M_15,2020-04-07 21:00:00,cpm,mobile,15.2292
ASWillhiem,0.18696,-119.932,M_4,2020-04-07 21:00:00,cpm,mobile,16.4042
Bob,0.153371,-119.897,M_37,2020-04-07 21:00:00,cpm,mobile,8.29167
,0.15979,-119.807,S_13,2020-04-07 22:00:00,cpm,static,14.6579
CitizenScientist,0.192703,-119.908,M_3,2020-04-07 22:00:00,cpm,mobile,21.3042
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 22:00:00,cpm,mobile,41.2597
MySensor,0.187861,-119.967,M_1,2020-04-07 22:00:00,cpm,mobile,23.8452
UncleG,0.173963,-119.875,M_47,2020-04-07 22:00:00,cpm,mobile,39.3272
HSS,0.145258,-119.842,M_13,2020-04-07 22:00:00,cpm,mobile,15.6625
MySensor,0.201435,-119.855,M_6,2020-04-07 22:00:00,cpm,mobile,19.0333
XrayLady,0.04669,-119.738,M_23,2020-04-07 22:00:00,cpm,mobile,12.8694
AlwaysGlowing,0.121768,-119.819,M_42,2020-04-07 22:00:00,cpm,mobile,34.8722
TaxiDriver,0.166262,-119.89,M_44,2020-04-07 22:00:00,cpm,mobile,39.2583
ProfessorSievert,0.160323,-119.891,M_38,2020-04-07 22:00:00,cpm,mobile,42.2861
HiMarkHS,0.083352,-119.789,M_35,2020-04-07 22:00:00,cpm,mobile,30.7472
MySensor,0.180638,-119.849,M_7,2020-04-07 22:00:00,cpm,mobile,11.6721
,0.04147,-119.829,S_11,2020-04-07 22:00:00,cpm,static,14.6122
AS-3,0.138802,-119.842,M_14,2020-04-07 22:00:00,cpm,mobile,15.6278
CitizenScientist,0.097294,-119.809,M_33,2020-04-07 22:00:00,cpm,mobile,30.743
CitizenScientist,0.01715,-119.806,M_27,2020-04-07 22:00:00,cpm,mobile,25.0225
,0.15689,-119.959,S_1,2020-04-07 22:00:00,cpm,static,14.8952
PeterLovesCrystals54,0.082907,-119.732,M_30,2020-04-07 22:00:00,cpm,mobile,15.8944
,0.1218,-119.904,S_6,2020-04-07 22:00:00,cpm,static,14.804
CitizenScientist,0.19041,-119.842,M_12,2020-04-07 22:00:00,cpm,mobile,17.339
TestUnit,0.173895,-119.967,M_2,2020-04-07 22:00:00,cpm,mobile,33.3012
HSS,0.041953,-119.761,M_22,2020-04-07 22:00:00,cpm,mobile,20.125
,0.20764,-119.816,S_12,2020-04-07 22:00:00,cpm,static,14.5088
CitizenScientist,0.028027,-119.841,M_24,2020-04-07 22:00:00,cpm,mobile,24.7556
Ckimball,0.173601,-119.86,M_46,2020-04-07 22:00:00,cpm,mobile,39.2718
RadCurieous,0.083023,-119.732,M_31,2020-04-07 22:00:00,cpm,mobile,15.8889
CitizenScientist,0.149727,-119.905,M_19,2020-04-07 22:00:00,cpm,mobile,22.6917
AS-2,0.061945,-119.749,M_29,2020-04-07 22:00:00,cpm,mobile,13.7875
CitizenScientist,0.19098,-119.869,M_5,2020-04-07 22:00:00,cpm,mobile,15.3173
CitizenScientist,0.062453,-119.831,M_45,2020-04-07 22:00:00,cpm,mobile,39.7028
CitizenScientist,0.125602,-119.88,M_39,2020-04-07 22:00:00,cpm,mobile,40.9097
,0.15109,-119.91,S_4,2020-04-07 22:00:00,cpm,static,15.9102
MySensor,0.198116,-119.826,M_8,2020-04-07 22:00:00,cpm,mobile,10.4683
NeutronsAreFreeOfCharge,0.06166,-119.775,M_48,2020-04-07 22:00:00,cpm,mobile,41.3333
GermanWrinkler43,0.124642,-119.769,M_32,2020-04-07 22:00:00,cpm,mobile,29.7194
MutantX,0.11671,-119.891,M_40,2020-04-07 22:00:00,cpm,mobile,34.9486
CitizenScientist,0.121941,-119.883,M_41,2020-04-07 22:00:00,cpm,mobile,35.8028
,0.18299,-119.856,S_9,2020-04-07 22:00:00,cpm,static,16.1146
CitizenScientist,0.125534,-119.861,M_43,2020-04-07 22:00:00,cpm,mobile,32.9292
HiMarkHS,0.117578,-119.925,M_17,2020-04-07 22:00:00,cpm,mobile,32.3003
,0.1218,-119.793,S_14,2020-04-07 22:00:00,cpm,static,15.1916
,0.16849,-119.79,S_15,2020-04-07 22:00:00,cpm,static,14.7917
CitizenScientist,0.095528,-119.9,M_16,2020-04-07 22:00:00,cpm,mobile,15.6368
MySensor,0.186048,-119.904,M_50,2020-04-07 22:00:00,cpm,mobile,35.4389
RichardFox,0.201728,-119.887,M_11,2020-04-07 22:00:00,cpm,mobile,10.6718
CitizenScientist,0.055563,-119.862,M_26,2020-04-07 22:00:00,cpm,mobile,33.8667
MySensor,0.180852,-119.876,M_9,2020-04-07 22:00:00,cpm,mobile,10.352
ASWillhiem,0.18734,-119.932,M_4,2020-04-07 22:00:00,cpm,mobile,15.3972
AS-1,0.044315,-119.771,M_28,2020-04-07 22:00:00,cpm,mobile,14.3772
CitizenScientist,0.149828,-119.914,M_20,2020-04-07 22:00:00,cpm,mobile,35.698
CitizenScientist,0.083276,-119.806,M_34,2020-04-07 22:00:00,cpm,mobile,30.35
HSS,0.219689,-119.871,M_10,2020-04-07 22:00:00,cpm,mobile,10.7023
CitizenScientist,0.034545,-119.821,M_25,2020-04-07 22:00:00,cpm,mobile,28.2903
MySensor,0.161283,-119.861,M_49,2020-04-07 22:00:00,cpm,mobile,42.2653
Bob,0.153371,-119.897,M_37,2020-04-07 22:00:00,cpm,mobile,8.22083
CitizenScientist,0.140044,-119.83,M_15,2020-04-07 22:00:00,cpm,mobile,15.4014
CitizenScientist,0.047735,-119.748,M_21,2020-04-07 22:00:00,cpm,mobile,34.4139
ProfessorSievert,0.160323,-119.891,M_38,2020-04-07 23:00:00,cpm,mobile,41.1472
HSS,0.145258,-119.842,M_13,2020-04-07 23:00:00,cpm,mobile,15.8681
UncleG,0.173963,-119.875,M_47,2020-04-07 23:00:00,cpm,mobile,38.7368
CitizenScientist,0.15283,-119.852,M_36,2020-04-07 23:00:00,cpm,mobile,40.8347
CitizenScientist,0.192703,-119.908,M_3,2020-04-07 23:00:00,cpm,mobile,21.2
RadCurieous,0.083023,-119.732,M_31,2020-04-07 23:00:00,cpm,mobile,15.6861
,0.1218,-119.904,S_6,2020-04-07 23:00:00,cpm,static,14.6313
HiMarkHS,0.083352,-119.789,M_35,2020-04-07 23:00:00,cpm,mobile,30.6069
,0.15979,-119.807,S_13,2020-04-07 23:00:00,cpm,static,14.6568
,0.04147,-119.829,S_11,2020-04-07 23:00:00,cpm,static,14.4695
CitizenScientist,0.149727,-119.905,M_19,2020-04-07 23:00:00,cpm,mobile,21.3861
AS-2,0.061945,-119.749,M_29,2020-04-07 23:00:00,cpm,mobile,13.5931
PeterLovesCrystals54,0.082907,-119.732,M_30,2020-04-07 23:00:00,cpm,mobile,17.2135
TaxiDriver,0.166262,-119.89,M_44,2020-04-07 23:00:00,cpm,mobile,40.8167
MySensor,0.180638,-119.849,M_7,2020-04-07 23:00:00,cpm,mobile,11.5726
TestUnit,0.173895,-119.967,M_2,2020-04-07 23:00:00,cpm,mobile,34.7336
,0.16849,-119.79,S_15,2020-04-07 23:00:00,cpm,static,14.5264
RichardFox,0.201728,-119.887,M_11,2020-04-07 23:00:00,cpm,mobile,10.4499
XrayLady,0.04669,-119.738,M_23,2020-04-07 23:00:00,cpm,mobile,12.7514
MySensor,0.180852,-119.876,M_9,2020-04-07 23:00:00,cpm,mobile,10.7893
MySensor,0.161283,-119.861,M_49,2020-04-07 23:00:00,cpm,mobile,41.4819
MySensor,0.186048,-119.904,M_50,2020-04-07 23:00:00,cpm,mobile,35.5639
,0.15689,-119.959,S_1,2020-04-07 23:00:00,cpm,static,14.6607
ASWillhiem,0.18734,-119.932,M_4,2020-04-07 23:00:00,cpm,mobile,14.9889
CitizenScientist,0.149828,-119.914,M_20,2020-04-07 23:00:00,cpm,mobile,36.6259
CitizenScientist,0.047735,-119.748,M_21,2020-04-07 23:00:00,cpm,mobile,33.8694
AlwaysGlowing,0.121768,-119.819,M_42,2020-04-07 23:00:00,cpm,mobile,35.1264
CitizenScientist,0.034545,-119.821,M_25,2020-04-07 23:00:00,cpm,mobile,28.2444
HSS,0.219689,-119.871,M_10,2020-04-07 23:00:00,cpm,mobile,10.7806
CitizenScientist,0.140044,-119.83,M_15,2020-04-07 23:00:00,cpm,mobile,15.1903
AS-1,0.044315,-119.771,M_28,2020-04-07 23:00:00,cpm,mobile,13.8278
CitizenScientist,0.055563,-119.862,M_26,2020-04-07 23:00:00,cpm,mobile,33.6208
MySensor,0.201435,-119.855,M_6,2020-04-07 23:00:00,cpm,mobile,18.8778
,0.18299,-119.856,S_9,2020-04-07 23:00:00,cpm,static,14.6581
CitizenScientist,0.083276,-119.806,M_34,2020-04-07 23:00:00,cpm,mobile,30.0847
CitizenScientist,0.121941,-119.883,M_41,2020-04-07 23:00:00,cpm,mobile,38.8792
CitizenScientist,0.125602,-119.88,M_39,2020-04-07 23:00:00,cpm,mobile,41.0153
CitizenScientist,0.095528,-119.9,M_16,2020-04-07 23:00:00,cpm,mobile,15.9842
MutantX,0.11671,-119.891,M_40,2020-04-07 23:00:00,cpm,mobile,33.5278
CitizenScientist,0.125534,-119.861,M_43,2020-04-07 23:00:00,cpm,mobile,32.6153
MySensor,0.198116,-119.826,M_8,2020-04-07 23:00:00,cpm,mobile,10.1296
GermanWrinkler43,0.124496,-119.769,M_32,2020-04-07 23:00:00,cpm,mobile,29.5208
MySensor,0.187861,-119.967,M_1,2020-04-07 23:00:00,cpm,mobile,24.8078
Bob,0.153371,-119.897,M_37,2020-04-07 23:00:00,cpm,mobile,8.76591
CitizenScientist,0.01715,-119.806,M_27,2020-04-07 23:00:00,cpm,mobile,25.7836
HiMarkHS,0.117578,-119.925,M_17,2020-04-07 23:00:00,cpm,mobile,32.2621
,0.1218,-119.793,S_14,2020-04-07 23:00:00,cpm,static,14.6188
CitizenScientist,0.097294,-119.809,M_33,2020-04-07 23:00:00,cpm,mobile,29.9028
CitizenScientist,0.062453,-119.831,M_45,2020-04-07 23:00:00,cpm,mobile,39.7819
NeutronsAreFreeOfCharge,0.06166,-119.775,M_48,2020-04-07 23:00:00,cpm,mobile,41.2431
AS-3,0.138802,-119.842,M_14,2020-04-07 23:00:00,cpm,mobile,15.5236
CitizenScientist,0.19098,-119.869,M_5,2020-04-07 23:00:00,cpm,mobile,15.4343
HSS,0.041953,-119.761,M_22,2020-04-07 23:00:00,cpm,mobile,19.9292
CitizenScientist,0.19041,-119.842,M_12,2020-04-07 23:00:00,cpm,mobile,17.2712
Ckimball,0.173601,-119.86,M_46,2020-04-07 23:00:00,cpm,mobile,38.9252
,0.20764,-119.816,S_12,2020-04-07 23:00:00,cpm,static,14.5992
CitizenScientist,0.028027,-119.841,M_24,2020-04-07 23:00:00,cpm,mobile,24.6917
,0.15109,-119.91,S_4,2020-04-07 23:00:00,cpm,static,14.5829
NeutronsAreFreeOfCharge,0.06166,-119.775,M_48,2020-04-08 00:00:00,cpm,mobile,41.7982
GermanWrinkler43,0.124496,-119.769,M_32,2020-04-08 00:00:00,cpm,mobile,29.6958
CitizenScientist,0.01715,-119.806,M_27,2020-04-08 00:00:00,cpm,mobile,25.8272
,0.18299,-119.856,S_9,2020-04-08 00:00:00,cpm,static,14.6109
,0.1218,-119.793,S_14,2020-04-08 00:00:00,cpm,static,14.6135
HiMarkHS,0.117578,-119.925,M_17,2020-04-08 00:00:00,cpm,mobile,32.2414
CitizenScientist,0.19098,-119.869,M_5,2020-04-08 00:00:00,cpm,mobile,15.4925
CitizenScientist,0.121941,-119.883,M_41,2020-04-08 00:00:00,cpm,mobile,39.6347
MutantX,0.11671,-119.891,M_40,2020-04-08 00:00:00,cpm,mobile,36.4958
